Community,County,State,DBcode,Tot_value,Tot_pct
Murraysville,New Hanover County,NC,EM4,880,1.0000
Murraysville,New Hanover County,NC,EM5,2,1.0000
Murraysville,New Hanover County,NC,EM6,334,1.0000
Myrtle Grove,New Hanover County,NC,EM1,3424,1.0000
Myrtle Grove,New Hanover County,NC,EM2,1137,1.0000
Myrtle Grove,New Hanover County,NC,EM3,478,1.0000
Myrtle Grove,New Hanover County,NC,EM4,1305,1.0000
Myrtle Grove,New Hanover County,NC,EM5,5,1.0000
Myrtle Grove,New Hanover County,NC,EM6,499,1.0000
Northchase,New Hanover County,NC,EM1,2506,1.0000
Northchase,New Hanover County,NC,EM2,718,1.0000
Northchase,New Hanover County,NC,EM3,812,1.0000
Northchase,New Hanover County,NC,EM4,707,1.0000
Northchase,New Hanover County,NC,EM5,8,1.0000
Northchase,New Hanover County,NC,EM6,261,1.0000
Ogden,New Hanover County,NC,EM1,1833,1.0000
Ogden,New Hanover County,NC,EM2,374,1.0000
Ogden,New Hanover County,NC,EM3,295,1.0000
Ogden,New Hanover County,NC,EM4,709,1.0000
Ogden,New Hanover County,NC,EM5,14,1.0000
Ogden,New Hanover County,NC,EM6,441,1.0000
Porters Neck,New Hanover County,NC,EM1,4578,1.0000
Porters Neck,New Hanover County,NC,EM2,1441,1.0000
Porters Neck,New Hanover County,NC,EM3,202,1.0000
Porters Neck,New Hanover County,NC,EM4,1946,1.0000
Porters Neck,New Hanover County,NC,EM5,7,1.0000
Porters Neck,New Hanover County,NC,EM6,982,1.0000
Sea Breeze,New Hanover County,NC,EM1,275,1.0000
Sea Breeze,New Hanover County,NC,EM2,55,1.0000
Sea Breeze,New Hanover County,NC,EM3,33,1.0000
Sea Breeze,New Hanover County,NC,EM4,119,1.0000
Sea Breeze,New Hanover County,NC,EM5,2,1.0000
Sea Breeze,New Hanover County,NC,EM6,66,1.0000
Silver Lake,New Hanover County,NC,EM1,1756,1.0000
Silver Lake,New Hanover County,NC,EM2,361,1.0000
Silver Lake,New Hanover County,NC,EM3,318,1.0000
Silver Lake,New Hanover County,NC,EM4,746,1.0000
Silver Lake,New Hanover County,NC,EM5,2,1.0000
Silver Lake,New Hanover County,NC,EM6,329,1.0000
Skippers Corner,New Hanover County,NC,EM1,1589,1.0000
Skippers Corner,New Hanover County,NC,EM2,696,1.0000
Skippers Corner,New Hanover County,NC,EM3,306,1.0000
Skippers Corner,New Hanover County,NC,EM4,289,1.0000
Skippers Corner,New Hanover County,NC,EM5,80,1.0000
Skippers Corner,New Hanover County,NC,EM6,218,1.0000
Unincorporated New Hanover,New Hanover County,NC,EM1,8055,1.0000
Unincorporated New Hanover,New Hanover County,NC,EM2,1654,1.0000
Unincorporated New Hanover,New Hanover County,NC,EM3,1499,1.0000
Unincorporated New Hanover,New Hanover County,NC,EM4,2481,1.0000
Unincorporated New Hanover,New Hanover County,NC,EM5,22,1.0000
Unincorporated New Hanover,New Hanover County,NC,EM6,2399,1.0000
Wilmington,New Hanover County,NC,EM1,98349,1.0000
Wilmington,New Hanover County,NC,EM2,35081,1.0000
Wilmington,New Hanover County,NC,EM3,12312,1.0000
Wilmington,New Hanover County,NC,EM4,35004,1.0000
Wilmington,New Hanover County,NC,EM5,139,1.0000
Wilmington,New Hanover County,NC,EM6,15813,1.0000
Wrightsboro,New Hanover County,NC,EM1,2329,1.0000
Wrightsboro,New Hanover County,NC,EM2,428,1.0000
Wrightsboro,New Hanover County,NC,EM3,828,1.0000
Wrightsboro,New Hanover County,NC,EM4,666,1.0000
Wrightsboro,New Hanover County,NC,EM5,18,1.0000
Wrightsboro,New Hanover County,NC,EM6,389,1.0000
Wrightsville Beach,New Hanover County,NC,EM1,3099,1.0000
Wrightsville Beach,New Hanover County,NC,EM2,501,1.0000
Wrightsville Beach,New Hanover County,NC,EM3,320,1.0000
Wrightsville Beach,New Hanover County,NC,EM4,1814,1.0000
Wrightsville Beach,New Hanover County,NC,EM5,7,1.0000
Wrightsville Beach,New Hanover County,NC,EM6,457,1.0000
Severn,Northampton County,NC,EM1,431,1.0000
Severn,Northampton County,NC,EM2,23,1.0000
Severn,Northampton County,NC,EM3,69,1.0000
Severn,Northampton County,NC,EM4,21,1.0000
Severn,Northampton County,NC,EM5,84,1.0000
Severn,Northampton County,NC,EM6,234,1.0000
Unincorporated Northampton,Northampton County,NC,EM1,3654,1.0000
Unincorporated Northampton,Northampton County,NC,EM2,1631,1.0000
Unincorporated Northampton,Northampton County,NC,EM3,824,1.0000
Unincorporated Northampton,Northampton County,NC,EM4,708,1.0000
Unincorporated Northampton,Northampton County,NC,EM5,123,1.0000
Unincorporated Northampton,Northampton County,NC,EM6,368,1.0000
Half Moon,Onslow County,NC,EM1,621,1.0000
Half Moon,Onslow County,NC,EM2,143,1.0000
Half Moon,Onslow County,NC,EM3,180,1.0000
Half Moon,Onslow County,NC,EM4,233,1.0000
Half Moon,Onslow County,NC,EM5,0,1.0000
Half Moon,Onslow County,NC,EM6,65,1.0000
Holly Ridge,Onslow County,NC,EM1,1640,1.0000
Holly Ridge,Onslow County,NC,EM2,205,1.0000
Holly Ridge,Onslow County,NC,EM3,170,1.0000
Holly Ridge,Onslow County,NC,EM4,243,1.0000
Holly Ridge,Onslow County,NC,EM5,0,1.0000
Holly Ridge,Onslow County,NC,EM6,1022,1.0000
Jacksonville,Onslow County,NC,EM1,38326,1.0000
Jacksonville,Onslow County,NC,EM2,15222,1.0000
Jacksonville,Onslow County,NC,EM3,2589,1.0000
Jacksonville,Onslow County,NC,EM4,12798,1.0000
Jacksonville,Onslow County,NC,EM5,109,1.0000
Jacksonville,Onslow County,NC,EM6,7608,1.0000
North Topsail Beach,Onslow County,NC,EM1,294,1.0000
North Topsail Beach,Onslow County,NC,EM2,78,1.0000
North Topsail Beach,Onslow County,NC,EM3,62,1.0000
North Topsail Beach,Onslow County,NC,EM4,136,1.0000
North Topsail Beach,Onslow County,NC,EM5,8,1.0000
North Topsail Beach,Onslow County,NC,EM6,10,1.0000
Piney Green,Onslow County,NC,EM1,1306,1.0000
Piney Green,Onslow County,NC,EM2,608,1.0000
Piney Green,Onslow County,NC,EM3,273,1.0000
Piney Green,Onslow County,NC,EM4,302,1.0000
Piney Green,Onslow County,NC,EM5,17,1.0000
Piney Green,Onslow County,NC,EM6,106,1.0000
Pumpkin Center,Onslow County,NC,EM1,186,1.0000
Pumpkin Center,Onslow County,NC,EM2,9,1.0000
Pumpkin Center,Onslow County,NC,EM3,145,1.0000
Pumpkin Center,Onslow County,NC,EM4,16,1.0000
Pumpkin Center,Onslow County,NC,EM5,0,1.0000
Pumpkin Center,Onslow County,NC,EM6,16,1.0000
Richlands,Onslow County,NC,EM1,960,1.0000
Richlands,Onslow County,NC,EM2,293,1.0000
Richlands,Onslow County,NC,EM3,75,1.0000
Richlands,Onslow County,NC,EM4,334,1.0000
Richlands,Onslow County,NC,EM5,2,1.0000
Richlands,Onslow County,NC,EM6,256,1.0000
Sneads Ferry,Onslow County,NC,EM1,290,1.0000
Sneads Ferry,Onslow County,NC,EM2,12,1.0000
Sneads Ferry,Onslow County,NC,EM3,68,1.0000
Sneads Ferry,Onslow County,NC,EM4,143,1.0000
Sneads Ferry,Onslow County,NC,EM5,4,1.0000
Sneads Ferry,Onslow County,NC,EM6,63,1.0000
Surf City,Onslow County,NC,EM1,133,1.0000
Surf City,Onslow County,NC,EM2,8,1.0000
Surf City,Onslow County,NC,EM3,21,1.0000
Surf City,Onslow County,NC,EM4,85,1.0000
Surf City,Onslow County,NC,EM5,0,1.0000
Surf City,Onslow County,NC,EM6,19,1.0000
Swansboro,Onslow County,NC,EM1,1889,1.0000
Swansboro,Onslow County,NC,EM2,464,1.0000
Swansboro,Onslow County,NC,EM3,110,1.0000
Swansboro,Onslow County,NC,EM4,777,1.0000
Swansboro,Onslow County,NC,EM5,3,1.0000
Swansboro,Onslow County,NC,EM6,535,1.0000
Unincorporated Onslow,Onslow County,NC,EM1,16434,1.0000
Unincorporated Onslow,Onslow County,NC,EM2,5184,1.0000
Unincorporated Onslow,Onslow County,NC,EM3,3605,1.0000
Unincorporated Onslow,Onslow County,NC,EM4,5120,1.0000
Unincorporated Onslow,Onslow County,NC,EM5,320,1.0000
Unincorporated Onslow,Onslow County,NC,EM6,2205,1.0000
Alliance,Pamlico County,NC,EM1,263,1.0000
Alliance,Pamlico County,NC,EM2,158,1.0000
Alliance,Pamlico County,NC,EM3,31,1.0000
Alliance,Pamlico County,NC,EM4,41,1.0000
Alliance,Pamlico County,NC,EM5,5,1.0000
Alliance,Pamlico County,NC,EM6,28,1.0000
Arapahoe,Pamlico County,NC,EM1,106,1.0000
Arapahoe,Pamlico County,NC,EM2,72,1.0000
Arapahoe,Pamlico County,NC,EM3,15,1.0000
Arapahoe,Pamlico County,NC,EM4,10,1.0000
Arapahoe,Pamlico County,NC,EM5,2,1.0000
Arapahoe,Pamlico County,NC,EM6,7,1.0000
Bayboro,Pamlico County,NC,EM1,776,1.0000
Bayboro,Pamlico County,NC,EM2,666,1.0000
Bayboro,Pamlico County,NC,EM3,29,1.0000
Bayboro,Pamlico County,NC,EM4,55,1.0000
Bayboro,Pamlico County,NC,EM5,0,1.0000
Bayboro,Pamlico County,NC,EM6,26,1.0000
Grantsboro,Pamlico County,NC,EM1,609,1.0000
Grantsboro,Pamlico County,NC,EM2,47,1.0000
Grantsboro,Pamlico County,NC,EM3,19,1.0000
Grantsboro,Pamlico County,NC,EM4,111,1.0000
Grantsboro,Pamlico County,NC,EM5,0,1.0000
Grantsboro,Pamlico County,NC,EM6,432,1.0000
Hobucken,Pamlico County,NC,EM1,2,1.0000
Hobucken,Pamlico County,NC,EM2,0,1.0000
Hobucken,Pamlico County,NC,EM3,2,1.0000
Hobucken,Pamlico County,NC,EM4,0,1.0000
Hobucken,Pamlico County,NC,EM5,0,1.0000
Hobucken,Pamlico County,NC,EM6,0,1.0000
Mesic,Pamlico County,NC,EM1,16,1.0000
Mesic,Pamlico County,NC,EM2,0,1.0000
Mesic,Pamlico County,NC,EM3,0,1.0000
Mesic,Pamlico County,NC,EM4,15,1.0000
Mesic,Pamlico County,NC,EM5,0,1.0000
Mesic,Pamlico County,NC,EM6,1,1.0000
Minnesott Beach,Pamlico County,NC,EM1,746,1.0000
Minnesott Beach,Pamlico County,NC,EM2,305,1.0000
Minnesott Beach,Pamlico County,NC,EM3,17,1.0000
Minnesott Beach,Pamlico County,NC,EM4,416,1.0000
Minnesott Beach,Pamlico County,NC,EM5,0,1.0000
Minnesott Beach,Pamlico County,NC,EM6,8,1.0000
Oriental,Pamlico County,NC,EM1,478,1.0000
Oriental,Pamlico County,NC,EM2,22,1.0000
Oriental,Pamlico County,NC,EM3,35,1.0000
Oriental,Pamlico County,NC,EM4,226,1.0000
Oriental,Pamlico County,NC,EM5,0,1.0000
Oriental,Pamlico County,NC,EM6,195,1.0000
Stonewall,Pamlico County,NC,EM1,118,1.0000
Stonewall,Pamlico County,NC,EM2,83,1.0000
Stonewall,Pamlico County,NC,EM3,4,1.0000
Stonewall,Pamlico County,NC,EM4,19,1.0000
Stonewall,Pamlico County,NC,EM5,0,1.0000
Stonewall,Pamlico County,NC,EM6,12,1.0000
Unincorporated Pamlico,Pamlico County,NC,EM1,2646,1.0000
Unincorporated Pamlico,Pamlico County,NC,EM2,1002,1.0000
Unincorporated Pamlico,Pamlico County,NC,EM3,420,1.0000
Unincorporated Pamlico,Pamlico County,NC,EM4,756,1.0000
Unincorporated Pamlico,Pamlico County,NC,EM5,38,1.0000
Unincorporated Pamlico,Pamlico County,NC,EM6,430,1.0000
Vandemere,Pamlico County,NC,EM1,85,1.0000
Vandemere,Pamlico County,NC,EM2,49,1.0000
Vandemere,Pamlico County,NC,EM3,29,1.0000
Vandemere,Pamlico County,NC,EM4,6,1.0000
Vandemere,Pamlico County,NC,EM5,0,1.0000
Vandemere,Pamlico County,NC,EM6,1,1.0000
Elizabeth City,Pasquotank County,NC,EM1,14774,1.0000
Elizabeth City,Pasquotank County,NC,EM2,6799,1.0000
Elizabeth City,Pasquotank County,NC,EM3,843,1.0000
Elizabeth City,Pasquotank County,NC,EM4,4147,1.0000
Elizabeth City,Pasquotank County,NC,EM5,11,1.0000
Elizabeth City,Pasquotank County,NC,EM6,2974,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,EM1,4245,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,EM2,1535,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,EM3,945,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,EM4,874,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,EM5,59,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,EM6,832,1.0000
Atkinson,Pender County,NC,EM1,423,1.0000
Atkinson,Pender County,NC,EM2,355,1.0000
Atkinson,Pender County,NC,EM3,19,1.0000
Atkinson,Pender County,NC,EM4,24,1.0000
Atkinson,Pender County,NC,EM5,8,1.0000
Atkinson,Pender County,NC,EM6,17,1.0000
Burgaw,Pender County,NC,EM1,6131,1.0000
Burgaw,Pender County,NC,EM2,3409,1.0000
Burgaw,Pender County,NC,EM3,1077,1.0000
Burgaw,Pender County,NC,EM4,861,1.0000
Burgaw,Pender County,NC,EM5,22,1.0000
Burgaw,Pender County,NC,EM6,762,1.0000
Hampstead,Pender County,NC,EM1,2016,1.0000
Hampstead,Pender County,NC,EM2,546,1.0000
Hampstead,Pender County,NC,EM3,264,1.0000
Hampstead,Pender County,NC,EM4,761,1.0000
Hampstead,Pender County,NC,EM5,24,1.0000
Hampstead,Pender County,NC,EM6,421,1.0000
Long Creek,Pender County,NC,EM1,35,1.0000
Long Creek,Pender County,NC,EM2,1,1.0000
Long Creek,Pender County,NC,EM3,8,1.0000
Long Creek,Pender County,NC,EM4,15,1.0000
Long Creek,Pender County,NC,EM5,0,1.0000
Long Creek,Pender County,NC,EM6,11,1.0000
Rocky Point,Pender County,NC,EM1,1164,1.0000
Rocky Point,Pender County,NC,EM2,391,1.0000
Rocky Point,Pender County,NC,EM3,268,1.0000
Rocky Point,Pender County,NC,EM4,255,1.0000
Rocky Point,Pender County,NC,EM5,68,1.0000
Rocky Point,Pender County,NC,EM6,182,1.0000
St. Helena,Pender County,NC,EM1,102,1.0000
St. Helena,Pender County,NC,EM2,4,1.0000
St. Helena,Pender County,NC,EM3,4,1.0000
St. Helena,Pender County,NC,EM4,27,1.0000
St. Helena,Pender County,NC,EM5,23,1.0000
St. Helena,Pender County,NC,EM6,44,1.0000
Surf City,Pender County,NC,EM1,2334,1.0000
Surf City,Pender County,NC,EM2,380,1.0000
Surf City,Pender County,NC,EM3,268,1.0000
Surf City,Pender County,NC,EM4,1018,1.0000
Surf City,Pender County,NC,EM5,7,1.0000
Surf City,Pender County,NC,EM6,661,1.0000
Topsail Beach,Pender County,NC,EM1,190,1.0000
Topsail Beach,Pender County,NC,EM2,55,1.0000
Topsail Beach,Pender County,NC,EM3,27,1.0000
Topsail Beach,Pender County,NC,EM4,85,1.0000
Topsail Beach,Pender County,NC,EM5,0,1.0000
Topsail Beach,Pender County,NC,EM6,23,1.0000
Unincorporated Pender,Pender County,NC,EM1,8751,1.0000
Unincorporated Pender,Pender County,NC,EM2,2422,1.0000
Unincorporated Pender,Pender County,NC,EM3,1878,1.0000
Unincorporated Pender,Pender County,NC,EM4,2512,1.0000
Unincorporated Pender,Pender County,NC,EM5,417,1.0000
Unincorporated Pender,Pender County,NC,EM6,1522,1.0000
Wallace,Pender County,NC,EM1,4,1.0000
Wallace,Pender County,NC,EM2,0,1.0000
Wallace,Pender County,NC,EM3,4,1.0000
Wallace,Pender County,NC,EM4,0,1.0000
Wallace,Pender County,NC,EM5,0,1.0000
Wallace,Pender County,NC,EM6,0,1.0000
Watha,Pender County,NC,EM1,10,1.0000
Watha,Pender County,NC,EM2,1,1.0000
Watha,Pender County,NC,EM3,6,1.0000
Watha,Pender County,NC,EM4,0,1.0000
Watha,Pender County,NC,EM5,0,1.0000
Watha,Pender County,NC,EM6,3,1.0000
Hertford,Perquimans County,NC,EM1,1367,1.0000
Hertford,Perquimans County,NC,EM2,711,1.0000
Hertford,Perquimans County,NC,EM3,51,1.0000
Hertford,Perquimans County,NC,EM4,431,1.0000
Hertford,Perquimans County,NC,EM5,0,1.0000
Hertford,Perquimans County,NC,EM6,174,1.0000
Unincorporated Perquimans,Perquimans County,NC,EM1,1390,1.0000
Unincorporated Perquimans,Perquimans County,NC,EM2,443,1.0000
Unincorporated Perquimans,Perquimans County,NC,EM3,259,1.0000
Unincorporated Perquimans,Perquimans County,NC,EM4,421,1.0000
Unincorporated Perquimans,Perquimans County,NC,EM5,56,1.0000
Unincorporated Perquimans,Perquimans County,NC,EM6,211,1.0000
Winfall,Perquimans County,NC,EM1,312,1.0000
Winfall,Perquimans County,NC,EM2,228,1.0000
Winfall,Perquimans County,NC,EM3,16,1.0000
Winfall,Perquimans County,NC,EM4,32,1.0000
Winfall,Perquimans County,NC,EM5,13,1.0000
Winfall,Perquimans County,NC,EM6,23,1.0000
Ayden,Pitt County,NC,EM1,1775,1.0000
Ayden,Pitt County,NC,EM2,528,1.0000
Ayden,Pitt County,NC,EM3,144,1.0000
Ayden,Pitt County,NC,EM4,690,1.0000
Ayden,Pitt County,NC,EM5,1,1.0000
Ayden,Pitt County,NC,EM6,412,1.0000
Belvoir,Pitt County,NC,EM1,38,1.0000
Belvoir,Pitt County,NC,EM2,7,1.0000
Belvoir,Pitt County,NC,EM3,5,1.0000
Belvoir,Pitt County,NC,EM4,6,1.0000
Belvoir,Pitt County,NC,EM5,0,1.0000
Belvoir,Pitt County,NC,EM6,20,1.0000
Falkland,Pitt County,NC,EM1,119,1.0000
Falkland,Pitt County,NC,EM2,74,1.0000
Falkland,Pitt County,NC,EM3,1,1.0000
Falkland,Pitt County,NC,EM4,15,1.0000
Falkland,Pitt County,NC,EM5,0,1.0000
Falkland,Pitt County,NC,EM6,29,1.0000
Greenville,Pitt County,NC,EM1,65914,1.0000
Greenville,Pitt County,NC,EM2,31339,1.0000
Greenville,Pitt County,NC,EM3,2979,1.0000
Greenville,Pitt County,NC,EM4,21268,1.0000
Greenville,Pitt County,NC,EM5,127,1.0000
Greenville,Pitt County,NC,EM6,10201,1.0000
Grifton,Pitt County,NC,EM1,779,1.0000
Grifton,Pitt County,NC,EM2,367,1.0000
Grifton,Pitt County,NC,EM3,91,1.0000
Grifton,Pitt County,NC,EM4,233,1.0000
Grifton,Pitt County,NC,EM5,2,1.0000
Grifton,Pitt County,NC,EM6,86,1.0000
Grimesland,Pitt County,NC,EM1,168,1.0000
Grimesland,Pitt County,NC,EM2,122,1.0000
Grimesland,Pitt County,NC,EM3,7,1.0000
Grimesland,Pitt County,NC,EM4,26,1.0000
Grimesland,Pitt County,NC,EM5,0,1.0000
Grimesland,Pitt County,NC,EM6,13,1.0000
Simpson,Pitt County,NC,EM1,156,1.0000
Simpson,Pitt County,NC,EM2,83,1.0000
Simpson,Pitt County,NC,EM3,26,1.0000
Simpson,Pitt County,NC,EM4,12,1.0000
Simpson,Pitt County,NC,EM5,4,1.0000
Simpson,Pitt County,NC,EM6,31,1.0000
Stokes,Pitt County,NC,EM1,165,1.0000
Stokes,Pitt County,NC,EM2,105,1.0000
Stokes,Pitt County,NC,EM3,15,1.0000
Stokes,Pitt County,NC,EM4,16,1.0000
Stokes,Pitt County,NC,EM5,4,1.0000
Stokes,Pitt County,NC,EM6,25,1.0000
Unincorporated Pitt,Pitt County,NC,EM1,15690,1.0000
Unincorporated Pitt,Pitt County,NC,EM2,3274,1.0000
Unincorporated Pitt,Pitt County,NC,EM3,5485,1.0000
Unincorporated Pitt,Pitt County,NC,EM4,3742,1.0000
Unincorporated Pitt,Pitt County,NC,EM5,483,1.0000
Unincorporated Pitt,Pitt County,NC,EM6,2706,1.0000
Winterville,Pitt County,NC,EM1,5632,1.0000
Winterville,Pitt County,NC,EM2,2307,1.0000
Winterville,Pitt County,NC,EM3,1337,1.0000
Winterville,Pitt County,NC,EM4,1249,1.0000
Winterville,Pitt County,NC,EM5,4,1.0000
Winterville,Pitt County,NC,EM6,735,1.0000
Harrells,Sampson County,NC,EM1,166,1.0000
Harrells,Sampson County,NC,EM2,69,1.0000
Harrells,Sampson County,NC,EM3,7,1.0000
Harrells,Sampson County,NC,EM4,20,1.0000
Harrells,Sampson County,NC,EM5,39,1.0000
Harrells,Sampson County,NC,EM6,31,1.0000
Ivanhoe,Sampson County,NC,EM1,104,1.0000
Ivanhoe,Sampson County,NC,EM2,0,1.0000
Ivanhoe,Sampson County,NC,EM3,23,1.0000
Ivanhoe,Sampson County,NC,EM4,15,1.0000
Ivanhoe,Sampson County,NC,EM5,59,1.0000
Ivanhoe,Sampson County,NC,EM6,7,1.0000
Unincorporated Sampson,Sampson County,NC,EM1,10212,1.0000
Unincorporated Sampson,Sampson County,NC,EM2,2923,1.0000
Unincorporated Sampson,Sampson County,NC,EM3,1632,1.0000
Unincorporated Sampson,Sampson County,NC,EM4,1728,1.0000
Unincorporated Sampson,Sampson County,NC,EM5,2103,1.0000
Unincorporated Sampson,Sampson County,NC,EM6,1826,1.0000
Columbia,Tyrrell County,NC,EM1,673,1.0000
Columbia,Tyrrell County,NC,EM2,242,1.0000
Columbia,Tyrrell County,NC,EM3,109,1.0000
Columbia,Tyrrell County,NC,EM4,145,1.0000
Columbia,Tyrrell County,NC,EM5,31,1.0000
Columbia,Tyrrell County,NC,EM6,146,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,EM1,722,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,EM2,368,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,EM3,48,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,EM4,141,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,EM5,61,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,EM6,104,1.0000
Creswell,Washington County,NC,EM1,46,1.0000
Creswell,Washington County,NC,EM2,5,1.0000
Creswell,Washington County,NC,EM3,19,1.0000
Creswell,Washington County,NC,EM4,9,1.0000
Creswell,Washington County,NC,EM5,0,1.0000
Creswell,Washington County,NC,EM6,13,1.0000
Plymouth,Washington County,NC,EM1,3224,1.0000
Plymouth,Washington County,NC,EM2,1137,1.0000
Plymouth,Washington County,NC,EM3,1075,1.0000
Plymouth,Washington County,NC,EM4,607,1.0000
Plymouth,Washington County,NC,EM5,4,1.0000
Plymouth,Washington County,NC,EM6,401,1.0000
Roper,Washington County,NC,EM1,10,1.0000
Roper,Washington County,NC,EM2,0,1.0000
Roper,Washington County,NC,EM3,5,1.0000
Roper,Washington County,NC,EM4,5,1.0000
Roper,Washington County,NC,EM5,0,1.0000
Roper,Washington County,NC,EM6,0,1.0000
Unincorporated Washington,Washington County,NC,EM1,1724,1.0000
Unincorporated Washington,Washington County,NC,EM2,661,1.0000
Unincorporated Washington,Washington County,NC,EM3,137,1.0000
Unincorporated Washington,Washington County,NC,EM4,430,1.0000
Unincorporated Washington,Washington County,NC,EM5,203,1.0000
Unincorporated Washington,Washington County,NC,EM6,293,1.0000
Elroy,Wayne County,NC,EM1,216,1.0000
Elroy,Wayne County,NC,EM2,14,1.0000
Elroy,Wayne County,NC,EM3,54,1.0000
Elroy,Wayne County,NC,EM4,68,1.0000
Elroy,Wayne County,NC,EM5,23,1.0000
Elroy,Wayne County,NC,EM6,57,1.0000
Goldsboro,Wayne County,NC,EM1,34993,1.0000
Goldsboro,Wayne County,NC,EM2,12111,1.0000
Goldsboro,Wayne County,NC,EM3,3165,1.0000
Goldsboro,Wayne County,NC,EM4,12608,1.0000
Goldsboro,Wayne County,NC,EM5,145,1.0000
Goldsboro,Wayne County,NC,EM6,6964,1.0000
Seven Springs,Wayne County,NC,EM1,5,1.0000
Seven Springs,Wayne County,NC,EM2,0,1.0000
Seven Springs,Wayne County,NC,EM3,4,1.0000
Seven Springs,Wayne County,NC,EM4,1,1.0000
Seven Springs,Wayne County,NC,EM5,0,1.0000
Seven Springs,Wayne County,NC,EM6,0,1.0000
Unincorporated Wayne,Wayne County,NC,EM1,13639,1.0000
Unincorporated Wayne,Wayne County,NC,EM2,4042,1.0000
Unincorporated Wayne,Wayne County,NC,EM3,4439,1.0000
Unincorporated Wayne,Wayne County,NC,EM4,2766,1.0000
Unincorporated Wayne,Wayne County,NC,EM5,648,1.0000
Unincorporated Wayne,Wayne County,NC,EM6,1744,1.0000
Walnut Creek,Wayne County,NC,EM1,213,1.0000
Walnut Creek,Wayne County,NC,EM2,16,1.0000
Walnut Creek,Wayne County,NC,EM3,43,1.0000
Walnut Creek,Wayne County,NC,EM4,102,1.0000
Walnut Creek,Wayne County,NC,EM5,40,1.0000
Walnut Creek,Wayne County,NC,EM6,12,1.0000
